incident_id,event_id,incident_type,assigned_to,status,response_time,resolution
INC00662,EVT00662,Credential Dumping,David Jones,Closed,146 min,False Positive
INC00663,EVT00663,SQL Injection Attempt,Dakota Walsh,Escalated,140 min,Escalated to Management
INC00664,EVT00664,Unauthorized Access,Derek Wagner,Closed,86 min,False Positive
INC00665,EVT00665,Account Lockout,Amy Coleman,Closed,145 min,False Positive
INC00666,EVT00666,Failed Login,Jack Davis,Closed,5 min,Remediated
INC00667,EVT00667,Failed Login,Christopher Garner,Closed,110 min,Remediated
INC00668,EVT00668,Login Success,Anthony Reynolds,Closed,165 min,False Positive
INC00669,EVT00669,Brute Force,Derek Wagner,Open,141 min,Under Investigation
INC00670,EVT00670,Failed Login,Jack Davis,In Progress,137 min,Under Investigation
INC00671,EVT00671,USB Device Connected,Raymond Miller,Closed,57 min,Blocked
INC00672,EVT00672,Brute Force,Austin Parks,Open,29 min,Under Investigation
INC00673,EVT00673,Account Lockout,Brian Ford,In Progress,50 min,Under Investigation
INC00674,EVT00674,Lateral Movement Detected,Anthony Reynolds,Closed,108 min,Blocked
INC00675,EVT00675,Session Hijacking Attempt,Lisa Smith,In Progress,20 min,Under Investigation
INC00676,EVT00676,Session Hijacking Attempt,Austin Parks,In Progress,117 min,Under Investigation
INC00677,EVT00677,Suspicious Process Execution,Allen Wood,Closed,2 min,Remediated
INC00678,EVT00678,File Access,Amy Coleman,Escalated,42 min,Escalated to Management
INC00679,EVT00679,Ransomware Detected,Darius Hernandez,In Progress,48 min,Under Investigation
INC00680,EVT00680,Phishing Email,Megan Pitts,Closed,32 min,False Positive
INC00681,EVT00681,Suspicious Process Execution,Sheila Morris,Open,50 min,Under Investigation
INC00682,EVT00682,DNS Tunneling Detected,Evan Ortiz,Escalated,152 min,Escalated to Management
INC00683,EVT00683,Data Exfiltration Attempt,Jennifer Payne,Closed,162 min,Remediated
INC00684,EVT00684,Data Exfiltration Attempt,Patricia Ortiz,Closed,145 min,Remediated
INC00685,EVT00685,Credential Dumping,Dakota Walsh,In Progress,171 min,Under Investigation
INC00686,EVT00686,Lateral Movement Detected,Robert Frost,In Progress,24 min,Under Investigation
INC00687,EVT00687,Suspicious Process Execution,Shannon Montoya,In Progress,103 min,Under Investigation
INC00688,EVT00688,Credential Dumping,Robert Frost,In Progress,45 min,Under Investigation
INC00689,EVT00689,Unauthorized Access,Darius Hernandez,Open,89 min,Pending Review
INC00690,EVT00690,Port Scan,Michael Howell,Open,155 min,Pending Review
INC00691,EVT00691,Phishing Email,Lisa Smith,Closed,117 min,False Positive
INC00692,EVT00692,Failed Login,Jaime Parsons,Closed,142 min,False Positive
INC00693,EVT00693,Web Shell Detected,Jacqueline Scott,Closed,95 min,Remediated
INC00694,EVT00694,Failed Login,Jennifer Payne,Escalated,147 min,Escalated to Management
INC00695,EVT00695,Malware Detection,Jennifer Payne,Open,178 min,Under Investigation
INC00696,EVT00696,SQL Injection Attempt,Dakota Walsh,Closed,137 min,Remediated
INC00697,EVT00697,VPN Connection,Derek Wagner,Closed,127 min,Blocked
INC00698,EVT00698,Credential Dumping,Lisa Smith,Closed,55 min,Remediated
INC00699,EVT00699,DNS Tunneling Detected,Dakota Walsh,In Progress,43 min,Under Investigation
INC00700,EVT00700,Privilege Escalation,Sheila Morris,In Progress,113 min,Under Investigation
INC00701,EVT00701,Port Scan,Mark Harris,Closed,167 min,Blocked
INC00702,EVT00702,Credential Dumping,Michael Howell,Closed,81 min,Remediated
INC00703,EVT00703,Malware Detection,Michael Howell,Closed,145 min,False Positive
INC00704,EVT00704,Session Hijacking Attempt,Lori Blevins,Closed,94 min,Remediated
INC00705,EVT00705,Malware Detection,David Gibson,Closed,24 min,False Positive
INC00706,EVT00706,Lateral Movement Detected,Evan Ortiz,In Progress,25 min,Under Investigation
INC00707,EVT00707,Web Shell Detected,Darius Hernandez,Closed,170 min,Blocked
INC00708,EVT00708,Privilege Escalation,Dakota Walsh,In Progress,77 min,Under Investigation
INC00709,EVT00709,Port Scan,Kyle Stephenson,Closed,133 min,Remediated
INC00710,EVT00710,Login Success,Dr. Jacob Rowe DDS,In Progress,29 min,Under Investigation
INC00711,EVT00711,Firewall Rule Change,Dawn Walsh,In Progress,65 min,Under Investigation
INC00712,EVT00712,USB Device Connected,Anthony Reynolds,In Progress,138 min,Under Investigation
INC00713,EVT00713,Brute Force,Patricia Ortiz,Closed,52 min,Remediated
INC00714,EVT00714,Login Success,Jaime Parsons,In Progress,63 min,Under Investigation
INC00715,EVT00715,Credential Dumping,Ricky Blackwell,Closed,79 min,Remediated
INC00716,EVT00716,Firewall Rule Change,Derek Wagner,In Progress,111 min,Under Investigation
INC00717,EVT00717,Phishing Email,Christina Hartman,Closed,34 min,False Positive
INC00718,EVT00718,Brute Force,Megan Pitts,Escalated,70 min,Escalated to IT Security Lead
INC00719,EVT00719,Unauthorized Access,Jacqueline Scott,In Progress,106 min,Under Investigation
INC00720,EVT00720,USB Device Connected,Brian Ford,Closed,58 min,Remediated
INC00721,EVT00721,Privilege Escalation,Brian Ford,Closed,59 min,False Positive
INC00722,EVT00722,Session Hijacking Attempt,Lisa Smith,Escalated,61 min,Escalated to Management
INC00723,EVT00723,DDoS Attempt,Jaime Parsons,Open,164 min,Under Investigation
INC00724,EVT00724,DNS Tunneling Detected,Adam Martin,Open,103 min,Pending Review
INC00725,EVT00725,USB Device Connected,Austin Parks,Closed,117 min,False Positive
INC00726,EVT00726,Login Success,Robert Frost,In Progress,86 min,Under Investigation
INC00727,EVT00727,VPN Connection,Jesus Nielsen,Closed,78 min,Remediated
INC00728,EVT00728,Login Success,Robert Frost,Closed,179 min,Blocked
INC00729,EVT00729,Credential Dumping,Raymond Miller,In Progress,79 min,Under Investigation
INC00730,EVT00730,Data Exfiltration Attempt,Lisa Smith,Closed,61 min,False Positive
INC00731,EVT00731,DNS Tunneling Detected,Katelyn Harris,In Progress,166 min,Under Investigation
INC00732,EVT00732,Privilege Escalation,Darius Hernandez,In Progress,164 min,Under Investigation
INC00733,EVT00733,DDoS Attempt,Christopher Garner,Closed,127 min,Remediated
INC00734,EVT00734,SQL Injection Attempt,Jack Davis,In Progress,38 min,Under Investigation
INC00735,EVT00735,Web Shell Detected,David Jones,In Progress,145 min,Under Investigation
INC00736,EVT00736,Lateral Movement Detected,Emily Jackson,Closed,121 min,Remediated
INC00737,EVT00737,SQL Injection Attempt,Allen Wood,Closed,27 min,Blocked
INC00738,EVT00738,Credential Dumping,Raymond Miller,Open,113 min,Pending Review
INC00739,EVT00739,Port Scan,David Gibson,Escalated,34 min,Escalated to Management
INC00740,EVT00740,Data Exfiltration Attempt,Brian Banks,Closed,132 min,Remediated
INC00741,EVT00741,DNS Tunneling Detected,Darius Hernandez,Open,96 min,Pending Review
INC00742,EVT00742,Privilege Escalation,Jacqueline Scott,Open,29 min,Pending Review
INC00743,EVT00743,Firewall Rule Change,Crystal Costa,Closed,121 min,False Positive
INC00744,EVT00744,Account Lockout,Raymond Miller,In Progress,102 min,Under Investigation
INC00745,EVT00745,File Access,Cassandra Quinn,Closed,34 min,Remediated
INC00746,EVT00746,Configuration Change,Dakota Walsh,Closed,147 min,False Positive
INC00747,EVT00747,Configuration Change,Christopher Gill,Closed,118 min,Blocked
INC00748,EVT00748,Brute Force,Jennifer Payne,Escalated,8 min,Escalated to IT Security Lead
INC00749,EVT00749,Firewall Rule Change,Robert Frost,Closed,17 min,Blocked
INC00750,EVT00750,Login Success,Jesus Nielsen,Escalated,116 min,Escalated to IT Security Lead
INC00751,EVT00751,Ransomware Detected,Emily Jackson,Escalated,168 min,Escalated to Management
INC00752,EVT00752,Credential Dumping,Katherine Cook,Open,115 min,Under Investigation
INC00753,EVT00753,Ransomware Detected,Katherine Cook,In Progress,69 min,Under Investigation
INC00754,EVT00754,Unauthorized Access,Anthony Reynolds,Closed,109 min,False Positive
INC00755,EVT00755,SQL Injection Attempt,Adam Martin,Closed,84 min,Remediated
INC00756,EVT00756,Web Shell Detected,Dakota Walsh,Closed,108 min,False Positive
INC00757,EVT00757,Account Lockout,Shannon Montoya,Closed,42 min,Blocked
INC00758,EVT00758,Session Hijacking Attempt,Katelyn Harris,Escalated,161 min,Escalated to Management
INC00759,EVT00759,Data Exfiltration Attempt,Katherine Cook,In Progress,88 min,Under Investigation
INC00760,EVT00760,Malware Detection,Anthony Reynolds,In Progress,175 min,Under Investigation
INC00761,EVT00761,Brute Force,Brian Ford,Escalated,86 min,Escalated to IT Security Lead
INC00762,EVT00762,Credential Dumping,Mark Harris,Open,103 min,Pending Review
INC00763,EVT00763,SQL Injection Attempt,Jacqueline Scott,Closed,12 min,Blocked
INC00764,EVT00764,File Access,Evan Ortiz,Closed,70 min,Remediated
INC00765,EVT00765,Web Shell Detected,Christopher Garner,Closed,10 min,Remediated
INC00766,EVT00766,Data Exfiltration Attempt,Derek Wagner,In Progress,38 min,Under Investigation
INC00767,EVT00767,Data Exfiltration Attempt,Patricia Ortiz,Open,125 min,Under Investigation
INC00768,EVT00768,Lateral Movement Detected,Crystal Costa,Closed,110 min,Remediated
INC00769,EVT00769,Failed Login,Evan Ortiz,Escalated,43 min,Escalated to Management
INC00770,EVT00770,Account Lockout,Sheila Morris,Closed,133 min,Remediated
INC00771,EVT00771,Brute Force,Amy Coleman,Closed,28 min,Blocked
INC00772,EVT00772,DDoS Attempt,Robert Frost,Escalated,132 min,Escalated to Management
INC00773,EVT00773,Credential Dumping,Emily Jackson,Closed,64 min,Remediated
INC00774,EVT00774,Account Lockout,Brian Banks,Open,136 min,Under Investigation
INC00775,EVT00775,Configuration Change,Dawn Walsh,Closed,66 min,Remediated
INC00776,EVT00776,VPN Connection,Jack Davis,Closed,92 min,Remediated
INC00777,EVT00777,Login Success,Adam Martin,Escalated,38 min,Escalated to IT Security Lead
INC00778,EVT00778,Port Scan,Patricia Ortiz,Closed,33 min,False Positive
INC00779,EVT00779,Failed Login,Ricky Blackwell,Closed,101 min,Blocked
INC00780,EVT00780,Ransomware Detected,Dakota Walsh,Closed,41 min,False Positive
INC00781,EVT00781,Ransomware Detected,Jennifer Payne,Open,128 min,Pending Review
INC00782,EVT00782,USB Device Connected,Robert Frost,Closed,178 min,False Positive
INC00783,EVT00783,Malware Detection,Patricia Ortiz,Closed,10 min,Remediated
INC00784,EVT00784,DDoS Attempt,Derek Wagner,Closed,40 min,Blocked
INC00785,EVT00785,Lateral Movement Detected,Sheila Morris,Closed,12 min,False Positive
INC00786,EVT00786,DNS Tunneling Detected,Katherine Cook,Escalated,51 min,Escalated to Management
INC00787,EVT00787,Ransomware Detected,Megan Pitts,Closed,77 min,Remediated
INC00788,EVT00788,Lateral Movement Detected,Brian Banks,Open,8 min,Pending Review
INC00789,EVT00789,USB Device Connected,Jaime Parsons,Closed,47 min,False Positive
INC00790,EVT00790,Unauthorized Access,Amy Coleman,Escalated,164 min,Escalated to IT Security Lead
INC00791,EVT00791,Port Scan,Anthony Reynolds,Closed,166 min,False Positive
INC00792,EVT00792,Lateral Movement Detected,Adam Martin,In Progress,138 min,Under Investigation
INC00793,EVT00793,Malware Detection,Mark Harris,Closed,97 min,Blocked
INC00794,EVT00794,Data Exfiltration Attempt,Cassandra Quinn,Closed,32 min,Blocked
INC00795,EVT00795,VPN Connection,Shannon Montoya,In Progress,77 min,Under Investigation
INC00796,EVT00796,Privilege Escalation,Kyle Stephenson,Escalated,148 min,Escalated to IT Security Lead
INC00797,EVT00797,VPN Connection,Kyle Stephenson,Closed,33 min,Blocked
INC00798,EVT00798,File Access,Jaime Parsons,In Progress,124 min,Under Investigation
INC00799,EVT00799,SQL Injection Attempt,Derek Wagner,Closed,63 min,Remediated
INC00800,EVT00800,Configuration Change,Jesus Nielsen,Closed,12 min,Blocked
INC00801,EVT00801,SQL Injection Attempt,Cassandra Quinn,Open,162 min,Under Investigation
INC00802,EVT00802,Failed Login,Allen Wood,Closed,105 min,Remediated
INC00803,EVT00803,Failed Login,Dawn Walsh,Closed,51 min,False Positive
INC00804,EVT00804,Privilege Escalation,David Jones,Closed,100 min,Blocked
INC00805,EVT00805,Web Shell Detected,Katherine Cook,Closed,174 min,Blocked
INC00806,EVT00806,Lateral Movement Detected,Anthony Reynolds,Open,100 min,Under Investigation
INC00807,EVT00807,Credential Dumping,Kyle Stephenson,Closed,28 min,False Positive
INC00808,EVT00808,Phishing Email,Dawn Walsh,Closed,133 min,False Positive
INC00809,EVT00809,Web Shell Detected,Dawn Walsh,In Progress,80 min,Under Investigation
INC00810,EVT00810,DNS Tunneling Detected,Mark Harris,Closed,58 min,Blocked
INC00811,EVT00811,Lateral Movement Detected,Christopher Gill,Open,171 min,Under Investigation
INC00812,EVT00812,Lateral Movement Detected,Evan Ortiz,Closed,133 min,False Positive
INC00813,EVT00813,DNS Tunneling Detected,Raymond Miller,Closed,17 min,False Positive
INC00814,EVT00814,Malware Detection,Jaime Parsons,Closed,44 min,Blocked
INC00815,EVT00815,DNS Tunneling Detected,Lori Blevins,Open,113 min,Pending Review
INC00816,EVT00816,USB Device Connected,Brian Ford,Escalated,40 min,Escalated to IT Security Lead
INC00817,EVT00817,File Access,Mark Harris,In Progress,168 min,Under Investigation
INC00818,EVT00818,Account Lockout,Christopher Gill,Open,69 min,Pending Review
INC00819,EVT00819,Privilege Escalation,Jaime Parsons,Closed,81 min,False Positive
INC00820,EVT00820,Privilege Escalation,Dakota Walsh,Closed,143 min,False Positive
INC00821,EVT00821,Account Lockout,Crystal Costa,Escalated,139 min,Escalated to Management
INC00822,EVT00822,Credential Dumping,Crystal Costa,In Progress,174 min,Under Investigation
INC00823,EVT00823,Account Lockout,Dawn Walsh,Closed,30 min,False Positive
INC00824,EVT00824,Brute Force,Katelyn Harris,Closed,142 min,Remediated
INC00825,EVT00825,Suspicious Process Execution,Christopher Gill,In Progress,136 min,Under Investigation
INC00826,EVT00826,DNS Tunneling Detected,Christina Hartman,Closed,93 min,Blocked
INC00827,EVT00827,SQL Injection Attempt,Shannon Montoya,Closed,6 min,Remediated
INC00828,EVT00828,Credential Dumping,Cassandra Quinn,Closed,13 min,Blocked
INC00829,EVT00829,SQL Injection Attempt,Christopher Garner,Open,88 min,Under Investigation
INC00830,EVT00830,Web Shell Detected,Brian Banks,Closed,100 min,Blocked
INC00831,EVT00831,Configuration Change,Katherine Cook,Closed,22 min,False Positive
INC00832,EVT00832,Credential Dumping,David Gibson,Open,15 min,Under Investigation
INC00833,EVT00833,Brute Force,Shannon Montoya,Closed,136 min,Blocked
INC00834,EVT00834,Account Lockout,Lori Blevins,Closed,99 min,Remediated
INC00835,EVT00835,Account Lockout,Adam Martin,Escalated,176 min,Escalated to IT Security Lead
INC00836,EVT00836,Configuration Change,David Jones,Closed,130 min,False Positive
INC00837,EVT00837,File Access,Amy Coleman,Open,36 min,Under Investigation
INC00838,EVT00838,DDoS Attempt,Jacqueline Scott,Closed,150 min,False Positive
INC00839,EVT00839,Configuration Change,Raymond Miller,In Progress,5 min,Under Investigation
INC00840,EVT00840,Session Hijacking Attempt,Christina Hartman,Open,180 min,Pending Review
INC00841,EVT00841,Privilege Escalation,Lisa Smith,Escalated,41 min,Escalated to Management
INC00842,EVT00842,Session Hijacking Attempt,Cassandra Quinn,Closed,126 min,Remediated
INC00843,EVT00843,Credential Dumping,Cassandra Quinn,Closed,13 min,Remediated
INC00844,EVT00844,File Access,Kyle Stephenson,Closed,22 min,Remediated
INC00845,EVT00845,Phishing Email,Emily Jackson,Closed,172 min,False Positive
INC00846,EVT00846,File Access,Austin Parks,In Progress,63 min,Under Investigation
INC00847,EVT00847,Session Hijacking Attempt,Darius Hernandez,Closed,35 min,Remediated
INC00848,EVT00848,Unauthorized Access,Dr. Jacob Rowe DDS,Open,149 min,Under Investigation
INC00849,EVT00849,Malware Detection,Michael Howell,In Progress,142 min,Under Investigation
INC00850,EVT00850,Data Exfiltration Attempt,Evan Ortiz,Open,15 min,Under Investigation
INC00851,EVT00851,Ransomware Detected,Jesus Nielsen,Closed,108 min,False Positive
INC00852,EVT00852,Data Exfiltration Attempt,Crystal Costa,In Progress,179 min,Under Investigation
INC00853,EVT00853,Login Success,Katelyn Harris,In Progress,143 min,Under Investigation
INC00854,EVT00854,File Access,Katelyn Harris,Closed,59 min,False Positive
INC00855,EVT00855,Configuration Change,Dakota Walsh,Escalated,3 min,Escalated to IT Security Lead
INC00856,EVT00856,DDoS Attempt,Michael Howell,Escalated,109 min,Escalated to Management
INC00857,EVT00857,Data Exfiltration Attempt,Christina Hartman,Escalated,66 min,Escalated to Management
INC00858,EVT00858,SQL Injection Attempt,Dawn Walsh,In Progress,116 min,Under Investigation
INC00859,EVT00859,Firewall Rule Change,Mark Harris,Open,89 min,Pending Review
INC00860,EVT00860,Account Lockout,Megan Pitts,Closed,164 min,Blocked
INC00861,EVT00861,Account Lockout,Evan Ortiz,Closed,73 min,Remediated
INC00862,EVT00862,Phishing Email,Megan Pitts,Closed,158 min,Remediated
INC00863,EVT00863,Suspicious Process Execution,Allen Wood,Open,61 min,Pending Review
INC00864,EVT00864,File Access,Raymond Miller,Escalated,12 min,Escalated to IT Security Lead
INC00865,EVT00865,Login Success,Crystal Costa,Closed,100 min,Remediated
INC00866,EVT00866,Unauthorized Access,Allen Wood,Closed,4 min,Blocked
INC00867,EVT00867,Data Exfiltration Attempt,Brian Banks,Open,54 min,Under Investigation
INC00868,EVT00868,Firewall Rule Change,Katherine Cook,Closed,51 min,False Positive
INC00869,EVT00869,File Access,Jaime Parsons,Open,105 min,Pending Review
INC00870,EVT00870,Malware Detection,Jaime Parsons,Closed,111 min,False Positive
INC00871,EVT00871,Ransomware Detected,Katherine Cook,Closed,8 min,Remediated
INC00872,EVT00872,Configuration Change,Crystal Costa,Escalated,36 min,Escalated to Management
INC00873,EVT00873,Credential Dumping,Christina Hartman,Escalated,158 min,Escalated to Management
INC00874,EVT00874,Phishing Email,Patricia Ortiz,Open,75 min,Under Investigation
INC00875,EVT00875,Lateral Movement Detected,Jesus Nielsen,In Progress,127 min,Under Investigation
INC00876,EVT00876,Ransomware Detected,Ricky Blackwell,In Progress,128 min,Under Investigation
INC00877,EVT00877,USB Device Connected,Brian Ford,Closed,5 min,Blocked
INC00878,EVT00878,Malware Detection,Jennifer Payne,In Progress,105 min,Under Investigation
INC00879,EVT00879,Brute Force,Dawn Walsh,Closed,64 min,False Positive
INC00880,EVT00880,USB Device Connected,Evan Ortiz,Open,115 min,Under Investigation
INC00881,EVT00881,DDoS Attempt,Derek Wagner,Closed,53 min,Blocked
INC00882,EVT00882,Data Exfiltration Attempt,Jacqueline Scott,In Progress,99 min,Under Investigation
INC00883,EVT00883,Configuration Change,Dr. Jacob Rowe DDS,In Progress,38 min,Under Investigation
INC00884,EVT00884,Unauthorized Access,Dakota Walsh,Escalated,38 min,Escalated to Management
INC00885,EVT00885,Session Hijacking Attempt,Ricky Blackwell,Open,86 min,Pending Review
INC00886,EVT00886,Session Hijacking Attempt,Kyle Stephenson,Closed,152 min,False Positive
INC00887,EVT00887,Privilege Escalation,Christopher Garner,In Progress,153 min,Under Investigation
INC00888,EVT00888,USB Device Connected,Anthony Reynolds,In Progress,70 min,Under Investigation
INC00889,EVT00889,Session Hijacking Attempt,Crystal Costa,Open,30 min,Under Investigation
INC00890,EVT00890,Port Scan,Emily Jackson,Closed,95 min,Blocked
INC00891,EVT00891,Suspicious Process Execution,Megan Pitts,Closed,46 min,False Positive
INC00892,EVT00892,Failed Login,Adam Martin,Closed,148 min,False Positive
INC00893,EVT00893,Phishing Email,Michael Howell,Closed,31 min,False Positive
INC00894,EVT00894,Web Shell Detected,Sheila Morris,Closed,44 min,Blocked
INC00895,EVT00895,Phishing Email,Sheila Morris,In Progress,120 min,Under Investigation
INC00896,EVT00896,Data Exfiltration Attempt,Jesus Nielsen,Closed,48 min,Remediated
INC00897,EVT00897,Lateral Movement Detected,Shannon Montoya,Open,70 min,Under Investigation
INC00898,EVT00898,DNS Tunneling Detected,Jesus Nielsen,In Progress,132 min,Under Investigation
INC00899,EVT00899,Account Lockout,Patricia Ortiz,Closed,84 min,Blocked
INC00900,EVT00900,Suspicious Process Execution,Darius Hernandez,Closed,175 min,False Positive
INC00901,EVT00901,Phishing Email,Shannon Montoya,Closed,43 min,False Positive
INC00902,EVT00902,Port Scan,Mark Harris,Open,162 min,Under Investigation
INC00903,EVT00903,Unauthorized Access,Amy Coleman,In Progress,64 min,Under Investigation
INC00904,EVT00904,DNS Tunneling Detected,Kyle Stephenson,Escalated,96 min,Escalated to IT Security Lead
INC00905,EVT00905,Login Success,Darius Hernandez,Open,151 min,Under Investigation
INC00906,EVT00906,Unauthorized Access,Megan Pitts,Closed,165 min,False Positive
INC00907,EVT00907,USB Device Connected,Kyle Stephenson,Closed,5 min,False Positive
INC00908,EVT00908,Phishing Email,Dawn Walsh,Escalated,118 min,Escalated to IT Security Lead
INC00909,EVT00909,Unauthorized Access,Evan Ortiz,In Progress,39 min,Under Investigation
INC00910,EVT00910,Login Success,David Gibson,Closed,8 min,False Positive
INC00911,EVT00911,Port Scan,Jack Davis,In Progress,16 min,Under Investigation
INC00912,EVT00912,DDoS Attempt,Megan Pitts,In Progress,5 min,Under Investigation
INC00913,EVT00913,Brute Force,Christina Hartman,Closed,74 min,Remediated
INC00914,EVT00914,Suspicious Process Execution,Robert Frost,Closed,74 min,Remediated
INC00915,EVT00915,Unauthorized Access,Raymond Miller,Closed,64 min,Blocked
INC00916,EVT00916,Port Scan,Katelyn Harris,Closed,25 min,Blocked
INC00917,EVT00917,VPN Connection,Allen Wood,Closed,54 min,Blocked
INC00918,EVT00918,Suspicious Process Execution,Jaime Parsons,In Progress,142 min,Under Investigation
INC00919,EVT00919,DDoS Attempt,Raymond Miller,In Progress,52 min,Under Investigation
INC00920,EVT00920,Ransomware Detected,Shannon Montoya,Open,112 min,Under Investigation
INC00921,EVT00921,Failed Login,Brian Ford,Closed,160 min,Blocked
INC00922,EVT00922,Malware Detection,Brian Ford,In Progress,5 min,Under Investigation
INC00923,EVT00923,File Access,Jaime Parsons,Closed,39 min,Blocked
INC00924,EVT00924,File Access,Ricky Blackwell,Escalated,94 min,Escalated to Management
INC00925,EVT00925,File Access,Brian Banks,Closed,153 min,Blocked
INC00926,EVT00926,Account Lockout,Evan Ortiz,Closed,174 min,Blocked
INC00927,EVT00927,Unauthorized Access,Austin Parks,Open,156 min,Pending Review
INC00928,EVT00928,USB Device Connected,Christopher Gill,Closed,74 min,Remediated
INC00929,EVT00929,Configuration Change,Christina Hartman,Escalated,75 min,Escalated to IT Security Lead
INC00930,EVT00930,Unauthorized Access,Emily Jackson,Closed,124 min,Blocked
INC00931,EVT00931,DNS Tunneling Detected,Adam Martin,Closed,98 min,Remediated
INC00932,EVT00932,Unauthorized Access,Katelyn Harris,In Progress,179 min,Under Investigation
INC00933,EVT00933,Failed Login,Derek Wagner,Closed,3 min,Remediated
INC00934,EVT00934,Account Lockout,Darius Hernandez,Closed,172 min,False Positive
INC00935,EVT00935,Configuration Change,Cassandra Quinn,Open,77 min,Under Investigation
INC00936,EVT00936,Failed Login,Derek Wagner,In Progress,111 min,Under Investigation
INC00937,EVT00937,Credential Dumping,Kyle Stephenson,Closed,80 min,Blocked
INC00938,EVT00938,File Access,Crystal Costa,Closed,73 min,False Positive
INC00939,EVT00939,Phishing Email,Dr. Jacob Rowe DDS,Closed,174 min,False Positive
INC00940,EVT00940,Brute Force,Shannon Montoya,Closed,166 min,Remediated
INC00941,EVT00941,Port Scan,Brian Ford,Escalated,17 min,Escalated to Management
INC00942,EVT00942,Phishing Email,Dawn Walsh,Closed,122 min,False Positive
INC00943,EVT00943,Data Exfiltration Attempt,Crystal Costa,In Progress,38 min,Under Investigation
INC00944,EVT00944,Login Success,Christopher Gill,Closed,31 min,Blocked
INC00945,EVT00945,Data Exfiltration Attempt,Patricia Ortiz,In Progress,133 min,Under Investigation
INC00946,EVT00946,Malware Detection,Adam Martin,Closed,117 min,Remediated
INC00947,EVT00947,DDoS Attempt,Raymond Miller,Open,15 min,Pending Review
INC00948,EVT00948,Privilege Escalation,Raymond Miller,Open,162 min,Pending Review
INC00949,EVT00949,Failed Login,Ricky Blackwell,In Progress,168 min,Under Investigation
INC00950,EVT00950,Failed Login,Christina Hartman,Closed,157 min,False Positive
INC00951,EVT00951,Unauthorized Access,Amy Coleman,Closed,142 min,Blocked
INC00952,EVT00952,Ransomware Detected,Jesus Nielsen,Open,142 min,Under Investigation
INC00953,EVT00953,Credential Dumping,Katherine Cook,Escalated,164 min,Escalated to Management
INC00954,EVT00954,DNS Tunneling Detected,Lori Blevins,Closed,104 min,False Positive
INC00955,EVT00955,Ransomware Detected,Christopher Garner,Closed,164 min,False Positive
INC00956,EVT00956,Credential Dumping,Allen Wood,Closed,95 min,Blocked
INC00957,EVT00957,Ransomware Detected,Amy Coleman,In Progress,167 min,Under Investigation
INC00958,EVT00958,DDoS Attempt,Megan Pitts,Escalated,52 min,Escalated to IT Security Lead
INC00959,EVT00959,Web Shell Detected,Katelyn Harris,Closed,166 min,Blocked
INC00960,EVT00960,Account Lockout,Robert Frost,Closed,157 min,Remediated
INC00961,EVT00961,Ransomware Detected,Anthony Reynolds,In Progress,92 min,Under Investigation
INC00962,EVT00962,USB Device Connected,David Jones,Escalated,137 min,Escalated to Management
INC00963,EVT00963,Session Hijacking Attempt,Crystal Costa,Closed,169 min,Blocked
INC00964,EVT00964,Ransomware Detected,Jesus Nielsen,In Progress,82 min,Under Investigation
INC00965,EVT00965,Unauthorized Access,Amy Coleman,Escalated,18 min,Escalated to Management
INC00966,EVT00966,Login Success,Shannon Montoya,Closed,49 min,Remediated
INC00967,EVT00967,VPN Connection,Derek Wagner,Closed,153 min,Remediated
INC00968,EVT00968,Session Hijacking Attempt,Lisa Smith,Closed,38 min,Blocked
INC00969,EVT00969,Login Success,Lisa Smith,Open,63 min,Under Investigation
INC00970,EVT00970,Unauthorized Access,Megan Pitts,Closed,98 min,Blocked
INC00971,EVT00971,Data Exfiltration Attempt,Cassandra Quinn,In Progress,9 min,Under Investigation
INC00972,EVT00972,Session Hijacking Attempt,Ricky Blackwell,In Progress,172 min,Under Investigation
INC00973,EVT00973,Lateral Movement Detected,Katherine Cook,In Progress,148 min,Under Investigation
INC00974,EVT00974,Ransomware Detected,Amy Coleman,Closed,23 min,False Positive
INC00975,EVT00975,VPN Connection,Jack Davis,Closed,94 min,Blocked
INC00976,EVT00976,Credential Dumping,Brian Banks,Closed,57 min,Blocked
INC00977,EVT00977,Session Hijacking Attempt,Amy Coleman,In Progress,112 min,Under Investigation
INC00978,EVT00978,Configuration Change,Austin Parks,Closed,23 min,False Positive
INC00979,EVT00979,Data Exfiltration Attempt,Shannon Montoya,Closed,15 min,Remediated
INC00980,EVT00980,Session Hijacking Attempt,Christopher Garner,In Progress,66 min,Under Investigation
INC00981,EVT00981,SQL Injection Attempt,David Gibson,Closed,112 min,Remediated
INC00982,EVT00982,Lateral Movement Detected,Katelyn Harris,Open,173 min,Under Investigation
INC00983,EVT00983,VPN Connection,David Gibson,Closed,85 min,Blocked
INC00984,EVT00984,File Access,Allen Wood,In Progress,96 min,Under Investigation
INC00985,EVT00985,Port Scan,Austin Parks,Closed,78 min,False Positive
INC00986,EVT00986,Firewall Rule Change,Derek Wagner,In Progress,54 min,Under Investigation
INC00987,EVT00987,DNS Tunneling Detected,Amy Coleman,Closed,4 min,False Positive
INC00988,EVT00988,Data Exfiltration Attempt,Cassandra Quinn,Closed,158 min,Blocked
INC00989,EVT00989,Suspicious Process Execution,Jack Davis,Open,132 min,Under Investigation
INC00990,EVT00990,USB Device Connected,Allen Wood,In Progress,108 min,Under Investigation
