incident_id,event_id,incident_type,assigned_to,status,response_time,resolution
INC00843,EVT00843,Phishing,SOC Team,Closed,15,Escalated
INC00844,EVT00844,Brute Force,Analyst-2,Closed,5,Blocked
INC00845,EVT00845,Unauthorized Access,Alice,In Progress,5,Resolved
INC00846,EVT00846,Unauthorized Access,SOC Team,Open,60,Mitigated
INC00847,EVT00847,SQL Injection,Alice,Closed,5,Blocked
INC00848,EVT00848,Ransomware,David,Closed,15,Resolved
INC00849,EVT00849,Port Scan,Analyst-1,Open,30,Resolved
INC00850,EVT00850,Malware,Eve,Closed,60,Investigating
INC00851,EVT00851,Unauthorized Access,Analyst-2,In Progress,30,Escalated
INC00852,EVT00852,DDoS,Eve,Closed,45,Resolved
INC00853,EVT00853,Ransomware,Analyst-2,Open,15,Mitigated
INC00854,EVT00854,Port Scan,Alice,Closed,10,Investigating
INC00855,EVT00855,Brute Force,Analyst-1,In Progress,45,Investigating
INC00856,EVT00856,SQL Injection,Alice,Open,5,Escalated
INC00857,EVT00857,DDoS,Bob,In Progress,30,Blocked
INC00858,EVT00858,Phishing,Eve,Closed,30,Investigating
INC00859,EVT00859,SQL Injection,SOC Team,Open,10,Blocked
INC00860,EVT00860,Port Scan,SOC Team,Open,60,Investigating
INC00861,EVT00861,SQL Injection,David,Open,15,Mitigated
INC00862,EVT00862,Port Scan,SOC Team,In Progress,45,Mitigated
INC00863,EVT00863,SQL Injection,Bob,Closed,5,Mitigated
INC00864,EVT00864,Malware,David,In Progress,15,Investigating
INC00865,EVT00865,Phishing,David,Open,5,Mitigated
INC00866,EVT00866,Phishing,SOC Team,In Progress,30,Blocked
INC00867,EVT00867,SQL Injection,Bob,Open,20,Escalated
INC00868,EVT00868,SQL Injection,Charlie,Closed,5,Resolved
INC00869,EVT00869,Phishing,Eve,Open,30,Investigating
INC00870,EVT00870,Phishing,David,Closed,60,Blocked
INC00871,EVT00871,Phishing,SOC Team,Open,15,Escalated
INC00872,EVT00872,DDoS,Bob,Closed,20,Mitigated
INC00873,EVT00873,Port Scan,Analyst-2,Closed,5,Investigating
INC00874,EVT00874,Port Scan,Alice,Open,45,Investigating
INC00875,EVT00875,SQL Injection,David,Open,15,Mitigated
INC00876,EVT00876,Port Scan,David,In Progress,5,Resolved
INC00877,EVT00877,DDoS,Bob,Open,20,Mitigated
INC00878,EVT00878,Unauthorized Access,Analyst-1,In Progress,30,Blocked
INC00879,EVT00879,Ransomware,Alice,Open,30,Escalated
INC00880,EVT00880,Port Scan,Bob,Closed,45,Blocked
INC00881,EVT00881,Phishing,Bob,In Progress,60,Resolved
INC00882,EVT00882,Malware,Bob,Open,45,Resolved
INC00883,EVT00883,DDoS,David,Open,15,Investigating
INC00884,EVT00884,DDoS,David,Closed,10,Escalated
INC00885,EVT00885,Brute Force,SOC Team,Open,60,Resolved
INC00886,EVT00886,Malware,SOC Team,Closed,15,Escalated
INC00887,EVT00887,DDoS,Bob,Closed,10,Blocked
INC00888,EVT00888,Unauthorized Access,Charlie,In Progress,45,Mitigated
INC00889,EVT00889,Malware,Charlie,Closed,15,Blocked
INC00890,EVT00890,DDoS,Analyst-1,Open,5,Escalated
INC00891,EVT00891,Ransomware,SOC Team,Open,20,Resolved
INC00892,EVT00892,Ransomware,Bob,Closed,5,Mitigated
INC00893,EVT00893,Port Scan,Eve,Open,15,Escalated
INC00894,EVT00894,SQL Injection,Bob,Open,60,Blocked
INC00895,EVT00895,Malware,Analyst-1,Closed,5,Blocked
INC00896,EVT00896,Port Scan,SOC Team,Open,30,Blocked
INC00897,EVT00897,Ransomware,David,Open,60,Resolved
INC00898,EVT00898,Brute Force,Alice,Closed,10,Blocked
INC00899,EVT00899,Brute Force,Analyst-2,Closed,5,Resolved
INC00900,EVT00900,Malware,Eve,Closed,30,Escalated
INC00901,EVT00901,Malware,Bob,Open,20,Mitigated
INC00902,EVT00902,DDoS,David,Closed,5,Investigating
INC00903,EVT00903,Unauthorized Access,David,In Progress,45,Blocked
INC00904,EVT00904,Phishing,Analyst-2,Closed,60,Escalated
INC00905,EVT00905,Brute Force,Analyst-2,In Progress,30,Mitigated
INC00906,EVT00906,Ransomware,SOC Team,In Progress,15,Blocked
INC00907,EVT00907,Unauthorized Access,Analyst-1,In Progress,45,Mitigated
INC00908,EVT00908,DDoS,Bob,Open,5,Investigating
INC00909,EVT00909,Ransomware,Analyst-2,In Progress,5,Blocked
INC00910,EVT00910,DDoS,Eve,In Progress,60,Escalated
INC00911,EVT00911,Ransomware,Analyst-2,Closed,45,Investigating
INC00912,EVT00912,Port Scan,David,In Progress,15,Escalated
INC00913,EVT00913,Phishing,Analyst-2,Closed,10,Blocked
INC00914,EVT00914,SQL Injection,Alice,Closed,45,Investigating
INC00915,EVT00915,Phishing,Charlie,Open,20,Resolved
INC00916,EVT00916,DDoS,Charlie,In Progress,20,Investigating
INC00917,EVT00917,Phishing,Bob,Closed,20,Mitigated
INC00918,EVT00918,Port Scan,David,Closed,10,Escalated
INC00919,EVT00919,SQL Injection,SOC Team,Closed,30,Investigating
INC00920,EVT00920,Malware,SOC Team,In Progress,60,Resolved
INC00921,EVT00921,DDoS,Alice,In Progress,5,Resolved
INC00922,EVT00922,SQL Injection,Eve,Closed,20,Investigating
INC00923,EVT00923,Malware,David,Closed,60,Investigating
INC00924,EVT00924,Ransomware,David,In Progress,10,Investigating
INC00925,EVT00925,DDoS,SOC Team,In Progress,30,Resolved
INC00926,EVT00926,Phishing,Eve,Open,5,Resolved
INC00927,EVT00927,DDoS,Analyst-2,Open,45,Investigating
INC00928,EVT00928,SQL Injection,Bob,Open,45,Blocked
INC00929,EVT00929,Malware,Analyst-2,Open,45,Resolved
INC00930,EVT00930,DDoS,Analyst-2,In Progress,15,Mitigated
INC00931,EVT00931,Phishing,David,In Progress,60,Escalated
INC00932,EVT00932,Malware,SOC Team,Open,10,Escalated
INC00933,EVT00933,Port Scan,Eve,In Progress,5,Mitigated
INC00934,EVT00934,Malware,Alice,Closed,60,Resolved
INC00935,EVT00935,SQL Injection,David,Closed,45,Mitigated
INC00936,EVT00936,SQL Injection,Alice,Open,15,Escalated
INC00937,EVT00937,Malware,Analyst-1,Closed,15,Escalated
INC00938,EVT00938,Malware,David,In Progress,60,Mitigated
INC00939,EVT00939,Unauthorized Access,Bob,Closed,10,Mitigated
INC00940,EVT00940,Phishing,Analyst-1,Closed,5,Investigating
INC00941,EVT00941,DDoS,David,In Progress,20,Mitigated
INC00942,EVT00942,Brute Force,David,Closed,10,Escalated
INC00943,EVT00943,Port Scan,Alice,Open,15,Blocked
INC00944,EVT00944,Port Scan,Analyst-1,In Progress,5,Investigating
INC00945,EVT00945,Phishing,Eve,Open,20,Resolved
INC00946,EVT00946,DDoS,Charlie,Closed,45,Mitigated
INC00947,EVT00947,SQL Injection,Eve,Open,60,Mitigated
INC00948,EVT00948,Phishing,Eve,In Progress,15,Resolved
INC00949,EVT00949,Malware,Analyst-1,Open,10,Resolved
INC00950,EVT00950,DDoS,Charlie,Closed,30,Investigating
INC00951,EVT00951,Ransomware,Analyst-2,Closed,45,Escalated
INC00952,EVT00952,Unauthorized Access,Analyst-2,Open,45,Investigating
INC00953,EVT00953,DDoS,Charlie,Closed,30,Escalated
INC00954,EVT00954,Malware,Charlie,In Progress,10,Resolved
INC00955,EVT00955,SQL Injection,Analyst-1,Open,10,Mitigated
INC00956,EVT00956,Unauthorized Access,Bob,Closed,60,Escalated
INC00957,EVT00957,SQL Injection,David,Closed,45,Escalated
INC00958,EVT00958,Port Scan,Bob,In Progress,10,Blocked
INC00959,EVT00959,Unauthorized Access,Analyst-2,Closed,30,Investigating
INC00960,EVT00960,Malware,Eve,Open,15,Mitigated
INC00961,EVT00961,SQL Injection,Eve,Open,20,Mitigated
INC00962,EVT00962,Malware,David,Open,15,Escalated
INC00963,EVT00963,Brute Force,Alice,Closed,45,Mitigated
INC00964,EVT00964,Ransomware,Charlie,Closed,15,Blocked
INC00965,EVT00965,SQL Injection,SOC Team,In Progress,60,Mitigated
INC00966,EVT00966,Port Scan,Analyst-1,In Progress,20,Resolved
INC00967,EVT00967,Malware,Analyst-1,In Progress,15,Mitigated
INC00968,EVT00968,Phishing,Eve,Closed,30,Investigating
INC00969,EVT00969,SQL Injection,Charlie,Open,45,Escalated
INC00970,EVT00970,SQL Injection,David,Open,60,Blocked
INC00971,EVT00971,Unauthorized Access,Alice,Open,60,Mitigated
INC00972,EVT00972,Malware,Charlie,In Progress,30,Escalated
INC00973,EVT00973,Brute Force,Alice,In Progress,20,Blocked
INC00974,EVT00974,Malware,Charlie,Closed,60,Resolved
INC00975,EVT00975,Unauthorized Access,Eve,Open,15,Investigating
INC00976,EVT00976,SQL Injection,Alice,Closed,10,Mitigated
INC00977,EVT00977,Unauthorized Access,SOC Team,Open,45,Mitigated
INC00978,EVT00978,Ransomware,Charlie,Closed,5,Resolved
INC00979,EVT00979,Port Scan,David,Open,45,Escalated
INC00980,EVT00980,Port Scan,Analyst-2,Closed,60,Mitigated
INC00981,EVT00981,Malware,David,Open,60,Investigating
INC00982,EVT00982,DDoS,Eve,In Progress,5,Mitigated
INC00983,EVT00983,Port Scan,Eve,Open,30,Escalated
INC00984,EVT00984,Malware,Bob,Open,60,Escalated
INC00985,EVT00985,Malware,Analyst-1,In Progress,30,Escalated
INC00986,EVT00986,Phishing,Eve,Closed,10,Escalated
INC00987,EVT00987,Phishing,Analyst-2,Open,45,Blocked
INC00988,EVT00988,Malware,SOC Team,Open,5,Investigating
INC00989,EVT00989,SQL Injection,Alice,In Progress,30,Escalated
INC00990,EVT00990,Phishing,Eve,In Progress,5,Mitigated
INC00991,EVT00991,Phishing,Bob,Closed,30,Mitigated
INC00992,EVT00992,DDoS,Analyst-1,Open,20,Blocked
INC00993,EVT00993,DDoS,Charlie,Open,5,Escalated
INC00994,EVT00994,Port Scan,Analyst-2,In Progress,10,Investigating
INC00995,EVT00995,Ransomware,Analyst-1,Open,5,Escalated
INC00996,EVT00996,Phishing,Analyst-1,Closed,45,Escalated
INC00997,EVT00997,Malware,Charlie,Closed,45,Resolved
INC00998,EVT00998,DDoS,Bob,Closed,30,Resolved
INC00999,EVT00999,Malware,Bob,Open,45,Resolved
INC01000,EVT01000,DDoS,Charlie,Open,30,Resolved
INC01001,EVT01001,SQL Injection,David,Closed,15,Escalated
INC01002,EVT01002,SQL Injection,Alice,Open,30,Resolved
INC01003,EVT01003,Phishing,Eve,Closed,30,Investigating
INC01004,EVT01004,Phishing,Charlie,Open,30,Mitigated
INC01005,EVT01005,Brute Force,Analyst-2,Closed,15,Blocked
INC01006,EVT01006,SQL Injection,SOC Team,In Progress,20,Mitigated
INC01007,EVT01007,Unauthorized Access,Eve,In Progress,15,Mitigated
INC01008,EVT01008,Port Scan,Alice,In Progress,20,Escalated
INC01009,EVT01009,Brute Force,SOC Team,Open,20,Escalated
INC01010,EVT01010,Ransomware,Bob,In Progress,10,Investigating
INC01011,EVT01011,Unauthorized Access,Bob,Open,60,Mitigated
INC01012,EVT01012,Ransomware,Analyst-1,Closed,10,Resolved
INC01013,EVT01013,Brute Force,Eve,In Progress,20,Resolved
INC01014,EVT01014,DDoS,Bob,In Progress,5,Mitigated
INC01015,EVT01015,Malware,Charlie,In Progress,15,Escalated
INC01016,EVT01016,Phishing,Analyst-1,Closed,20,Resolved
INC01017,EVT01017,Phishing,Eve,Open,60,Blocked
INC01018,EVT01018,DDoS,Alice,Open,20,Investigating
INC01019,EVT01019,Port Scan,Bob,In Progress,10,Resolved
INC01020,EVT01020,Phishing,Eve,Closed,20,Escalated
INC01021,EVT01021,DDoS,Bob,In Progress,5,Resolved
INC01022,EVT01022,Brute Force,Alice,Closed,15,Escalated
INC01023,EVT01023,Brute Force,Analyst-2,Open,60,Escalated
INC01024,EVT01024,DDoS,Analyst-1,Closed,60,Investigating
INC01025,EVT01025,DDoS,Charlie,Closed,15,Mitigated
INC01026,EVT01026,Malware,Charlie,Closed,5,Escalated
INC01027,EVT01027,Malware,Eve,In Progress,5,Escalated
INC01028,EVT01028,Brute Force,Analyst-2,Open,15,Escalated
INC01029,EVT01029,DDoS,Eve,Closed,20,Blocked
INC01030,EVT01030,Brute Force,SOC Team,In Progress,10,Escalated
INC01031,EVT01031,Unauthorized Access,David,Open,5,Escalated
INC01032,EVT01032,Port Scan,David,Open,15,Blocked
INC01033,EVT01033,Malware,Alice,Closed,45,Resolved
INC01034,EVT01034,SQL Injection,Alice,Closed,45,Escalated
INC01035,EVT01035,Port Scan,Analyst-1,In Progress,30,Blocked
INC01036,EVT01036,Malware,Analyst-2,Open,60,Investigating
INC01037,EVT01037,Port Scan,Analyst-2,Closed,30,Escalated
INC01038,EVT01038,Malware,Alice,Closed,30,Mitigated
INC01039,EVT01039,Unauthorized Access,Bob,Open,45,Resolved
INC01040,EVT01040,Phishing,Analyst-2,Closed,15,Mitigated
INC01041,EVT01041,Brute Force,Eve,Open,60,Blocked
INC01042,EVT01042,Brute Force,SOC Team,Closed,45,Escalated
INC01043,EVT01043,Unauthorized Access,Bob,Closed,10,Escalated
INC01044,EVT01044,SQL Injection,SOC Team,Closed,20,Blocked
INC01045,EVT01045,Phishing,Eve,Closed,60,Resolved
INC01046,EVT01046,DDoS,Bob,Open,5,Escalated
INC01047,EVT01047,Unauthorized Access,Bob,Closed,15,Blocked
INC01048,EVT01048,Malware,David,In Progress,45,Mitigated
INC01049,EVT01049,Malware,Analyst-1,Open,30,Resolved
INC01050,EVT01050,Malware,SOC Team,Open,45,Escalated
INC01051,EVT01051,Ransomware,Eve,In Progress,60,Escalated
INC01052,EVT01052,Malware,Charlie,Closed,30,Blocked
INC01053,EVT01053,SQL Injection,Bob,In Progress,30,Blocked
INC01054,EVT01054,Malware,Analyst-2,Closed,5,Resolved
INC01055,EVT01055,Malware,Eve,Open,10,Mitigated
INC01056,EVT01056,Phishing,Analyst-2,In Progress,15,Resolved
INC01057,EVT01057,Malware,Alice,Closed,60,Blocked
INC01058,EVT01058,SQL Injection,Analyst-2,Closed,30,Mitigated
INC01059,EVT01059,Phishing,David,Closed,5,Resolved
INC01060,EVT01060,Phishing,David,In Progress,10,Blocked
INC01061,EVT01061,Unauthorized Access,Charlie,Open,5,Resolved
INC01062,EVT01062,Port Scan,David,Closed,45,Resolved
INC01063,EVT01063,SQL Injection,Eve,Closed,20,Mitigated
INC01064,EVT01064,SQL Injection,Eve,In Progress,45,Investigating
INC01065,EVT01065,Port Scan,Alice,Open,5,Resolved
INC01066,EVT01066,Brute Force,Charlie,Open,45,Mitigated
INC01067,EVT01067,Brute Force,Charlie,In Progress,30,Investigating
INC01068,EVT01068,Ransomware,Alice,Closed,20,Mitigated
INC01069,EVT01069,Phishing,Bob,Open,30,Blocked
INC01070,EVT01070,Ransomware,Analyst-2,In Progress,60,Resolved
INC01071,EVT01071,DDoS,Analyst-2,Open,60,Blocked
INC01072,EVT01072,Ransomware,Analyst-1,Open,45,Resolved
INC01073,EVT01073,Brute Force,Eve,In Progress,20,Mitigated
INC01074,EVT01074,Brute Force,Bob,In Progress,30,Investigating
INC01075,EVT01075,Malware,Charlie,Closed,15,Escalated
INC01076,EVT01076,Unauthorized Access,Eve,Closed,20,Escalated
INC01077,EVT01077,DDoS,SOC Team,Closed,45,Resolved
INC01078,EVT01078,Ransomware,Alice,Closed,30,Resolved
INC01079,EVT01079,Malware,Bob,Closed,45,Blocked
INC01080,EVT01080,Brute Force,SOC Team,Closed,20,Blocked
INC01081,EVT01081,DDoS,Alice,In Progress,10,Resolved
INC01082,EVT01082,SQL Injection,Analyst-2,Open,20,Resolved
INC01083,EVT01083,Malware,Bob,In Progress,45,Resolved
INC01084,EVT01084,DDoS,David,Closed,10,Mitigated
INC01085,EVT01085,Phishing,Bob,Open,60,Investigating
INC01086,EVT01086,Brute Force,Bob,Closed,45,Investigating
INC01087,EVT01087,Phishing,Bob,In Progress,30,Blocked
INC01088,EVT01088,Port Scan,Eve,In Progress,5,Mitigated
INC01089,EVT01089,Port Scan,David,Closed,45,Resolved
INC01090,EVT01090,SQL Injection,Bob,Open,20,Mitigated
INC01091,EVT01091,SQL Injection,SOC Team,In Progress,20,Investigating
INC01092,EVT01092,SQL Injection,Analyst-1,In Progress,20,Blocked
INC01093,EVT01093,Brute Force,SOC Team,Open,10,Mitigated
INC01094,EVT01094,Brute Force,David,Open,15,Resolved
INC01095,EVT01095,Phishing,Alice,In Progress,15,Resolved
INC01096,EVT01096,DDoS,Eve,Open,45,Resolved
INC01097,EVT01097,Brute Force,David,Open,5,Mitigated
INC01098,EVT01098,Brute Force,Analyst-1,In Progress,10,Mitigated
INC01099,EVT01099,Brute Force,Charlie,Closed,15,Mitigated
INC01100,EVT01100,SQL Injection,David,In Progress,5,Blocked
INC01101,EVT01101,Brute Force,Analyst-1,Open,15,Blocked
INC01102,EVT01102,Phishing,David,In Progress,45,Investigating
INC01103,EVT01103,Malware,Alice,Open,45,Blocked
INC01104,EVT01104,Phishing,SOC Team,Closed,15,Escalated
INC01105,EVT01105,Unauthorized Access,Bob,In Progress,45,Escalated
INC01106,EVT01106,Unauthorized Access,Analyst-2,Open,30,Resolved
INC01107,EVT01107,Brute Force,Charlie,Closed,60,Investigating
INC01108,EVT01108,Unauthorized Access,Charlie,In Progress,20,Mitigated
INC01109,EVT01109,Port Scan,Alice,In Progress,30,Resolved
INC01110,EVT01110,Brute Force,Analyst-1,Closed,20,Mitigated
INC01111,EVT01111,Phishing,Bob,In Progress,60,Resolved
INC01112,EVT01112,SQL Injection,SOC Team,Open,20,Resolved
INC01113,EVT01113,DDoS,David,Open,20,Mitigated
INC01114,EVT01114,DDoS,David,Open,10,Resolved
INC01115,EVT01115,DDoS,Analyst-2,Closed,10,Investigating
INC01116,EVT01116,Brute Force,Bob,Closed,45,Investigating
INC01117,EVT01117,Phishing,Analyst-1,In Progress,10,Resolved
INC01118,EVT01118,SQL Injection,David,Open,60,Investigating
INC01119,EVT01119,Ransomware,Eve,Open,30,Investigating
INC01120,EVT01120,Brute Force,Analyst-1,Closed,5,Mitigated
INC01121,EVT01121,Port Scan,Bob,Open,20,Blocked
INC01122,EVT01122,Port Scan,Alice,In Progress,5,Blocked
INC01123,EVT01123,DDoS,Eve,In Progress,20,Mitigated
INC01124,EVT01124,Phishing,Charlie,Closed,30,Resolved
INC01125,EVT01125,Unauthorized Access,Eve,In Progress,20,Escalated
INC01126,EVT01126,Malware,Bob,In Progress,5,Blocked
INC01127,EVT01127,Port Scan,Alice,Closed,5,Blocked
INC01128,EVT01128,Port Scan,David,Open,5,Blocked
INC01129,EVT01129,Phishing,Bob,Open,5,Resolved
INC01130,EVT01130,Unauthorized Access,David,Open,15,Investigating
INC01131,EVT01131,Phishing,Analyst-2,Open,45,Blocked
INC01132,EVT01132,Malware,SOC Team,Open,45,Mitigated
INC01133,EVT01133,Unauthorized Access,Eve,In Progress,15,Mitigated
INC01134,EVT01134,Phishing,David,In Progress,10,Blocked
INC01135,EVT01135,Unauthorized Access,SOC Team,Closed,45,Investigating
INC01136,EVT01136,Ransomware,Charlie,Open,20,Investigating
INC01137,EVT01137,Phishing,Analyst-1,Closed,30,Investigating
INC01138,EVT01138,Malware,Analyst-1,In Progress,15,Blocked
INC01139,EVT01139,Ransomware,David,Closed,30,Blocked
INC01140,EVT01140,SQL Injection,David,Closed,15,Escalated
INC01141,EVT01141,DDoS,Charlie,Open,20,Escalated
INC01142,EVT01142,DDoS,David,In Progress,30,Resolved
INC01143,EVT01143,Ransomware,Alice,Closed,60,Escalated
INC01144,EVT01144,Port Scan,David,In Progress,5,Blocked
INC01145,EVT01145,Port Scan,Bob,Open,20,Mitigated
INC01146,EVT01146,Unauthorized Access,Eve,Open,5,Escalated
INC01147,EVT01147,Brute Force,Bob,In Progress,45,Blocked
INC01148,EVT01148,Unauthorized Access,Analyst-1,In Progress,10,Blocked
INC01149,EVT01149,Phishing,Analyst-2,Closed,45,Escalated
INC01150,EVT01150,Ransomware,Analyst-2,Open,30,Escalated
INC01151,EVT01151,SQL Injection,SOC Team,Open,30,Investigating
INC01152,EVT01152,SQL Injection,David,Closed,60,Escalated
INC01153,EVT01153,Brute Force,Bob,In Progress,30,Blocked
INC01154,EVT01154,SQL Injection,Analyst-1,Closed,30,Escalated
INC01155,EVT01155,Malware,Charlie,Closed,60,Blocked
INC01156,EVT01156,SQL Injection,Analyst-2,In Progress,45,Resolved
INC01157,EVT01157,Ransomware,Charlie,Closed,10,Mitigated
INC01158,EVT01158,Port Scan,Charlie,In Progress,20,Resolved
INC01159,EVT01159,Malware,Analyst-1,Closed,20,Mitigated
INC01160,EVT01160,SQL Injection,Analyst-2,Open,45,Escalated
INC01161,EVT01161,DDoS,Alice,In Progress,20,Mitigated
INC01162,EVT01162,Ransomware,SOC Team,In Progress,5,Mitigated
INC01163,EVT01163,Phishing,David,Closed,10,Escalated
INC01164,EVT01164,Port Scan,Analyst-2,Open,60,Blocked
INC01165,EVT01165,Malware,Charlie,In Progress,5,Escalated
INC01166,EVT01166,Malware,Analyst-1,Closed,60,Investigating
INC01167,EVT01167,Unauthorized Access,Analyst-2,Closed,30,Mitigated
INC01168,EVT01168,Brute Force,Eve,Open,15,Resolved
INC01169,EVT01169,Ransomware,Analyst-1,Closed,15,Resolved
INC01170,EVT01170,DDoS,Analyst-1,Open,20,Escalated
INC01171,EVT01171,Malware,Alice,In Progress,60,Investigating
INC01172,EVT01172,SQL Injection,Charlie,Open,20,Blocked
INC01173,EVT01173,Ransomware,Charlie,Closed,45,Escalated
INC01174,EVT01174,DDoS,Charlie,In Progress,20,Mitigated
INC01175,EVT01175,Port Scan,Analyst-2,In Progress,20,Mitigated
INC01176,EVT01176,Unauthorized Access,Eve,Closed,5,Resolved
INC01177,EVT01177,SQL Injection,Analyst-2,In Progress,30,Blocked
INC01178,EVT01178,Port Scan,SOC Team,Open,20,Blocked
INC01179,EVT01179,Malware,SOC Team,Closed,15,Escalated
INC01180,EVT01180,Unauthorized Access,Alice,Closed,15,Resolved
INC01181,EVT01181,DDoS,Eve,Closed,45,Mitigated
INC01182,EVT01182,Ransomware,David,Closed,10,Mitigated
INC01183,EVT01183,Malware,Analyst-2,In Progress,20,Escalated
INC01184,EVT01184,DDoS,Eve,Open,45,Mitigated
INC01185,EVT01185,Unauthorized Access,Eve,Open,60,Escalated
INC01186,EVT01186,Phishing,Eve,In Progress,30,Resolved
INC01187,EVT01187,Unauthorized Access,Bob,Open,5,Investigating
INC01188,EVT01188,Port Scan,Charlie,Closed,5,Blocked
INC01189,EVT01189,Unauthorized Access,David,In Progress,15,Resolved
INC01190,EVT01190,Unauthorized Access,SOC Team,Closed,10,Resolved
INC01191,EVT01191,Port Scan,Charlie,Closed,30,Blocked
INC01192,EVT01192,Port Scan,Analyst-1,Open,30,Resolved
INC01193,EVT01193,Port Scan,Bob,Open,5,Investigating
INC01194,EVT01194,SQL Injection,SOC Team,Closed,45,Resolved
INC01195,EVT01195,Phishing,Analyst-2,Closed,20,Investigating
INC01196,EVT01196,Malware,Analyst-1,In Progress,30,Resolved
INC01197,EVT01197,Malware,Bob,Closed,20,Mitigated
INC01198,EVT01198,DDoS,Analyst-1,Closed,60,Investigating
INC01199,EVT01199,Malware,Alice,Closed,5,Escalated
INC01200,EVT01200,SQL Injection,Analyst-1,In Progress,60,Investigating
INC01201,EVT01201,Ransomware,Charlie,In Progress,30,Investigating
INC01202,EVT01202,Malware,David,Open,60,Investigating
INC01203,EVT01203,Unauthorized Access,Eve,Closed,5,Resolved
INC01204,EVT01204,Malware,Analyst-1,In Progress,5,Escalated
INC01205,EVT01205,DDoS,David,Open,45,Mitigated
INC01206,EVT01206,Phishing,David,In Progress,5,Investigating
INC01207,EVT01207,Port Scan,Charlie,Open,30,Resolved
INC01208,EVT01208,Unauthorized Access,Bob,Open,45,Resolved
INC01209,EVT01209,Port Scan,Bob,In Progress,15,Escalated
INC01210,EVT01210,Ransomware,Charlie,Open,30,Blocked
INC01211,EVT01211,Malware,Analyst-1,Closed,20,Mitigated
INC01212,EVT01212,Unauthorized Access,Charlie,Open,20,Mitigated
INC01213,EVT01213,SQL Injection,Alice,Closed,45,Mitigated
INC01214,EVT01214,Ransomware,Bob,Open,60,Resolved
INC01215,EVT01215,Brute Force,Bob,In Progress,30,Escalated
INC01216,EVT01216,Phishing,Charlie,Open,30,Resolved
INC01217,EVT01217,Unauthorized Access,SOC Team,In Progress,20,Blocked
INC01218,EVT01218,Ransomware,Bob,Closed,30,Blocked
INC01219,EVT01219,SQL Injection,Analyst-2,In Progress,30,Investigating
INC01220,EVT01220,Phishing,Alice,Closed,60,Mitigated
INC01221,EVT01221,SQL Injection,Analyst-2,Closed,20,Blocked
INC01222,EVT01222,Unauthorized Access,David,Closed,5,Blocked
INC01223,EVT01223,Unauthorized Access,Analyst-2,Open,45,Escalated
INC01224,EVT01224,Port Scan,Eve,Open,10,Blocked
INC01225,EVT01225,Malware,Bob,Open,10,Mitigated
INC01226,EVT01226,Malware,Analyst-2,In Progress,10,Investigating
INC01227,EVT01227,Unauthorized Access,David,Open,20,Investigating
INC01228,EVT01228,Brute Force,SOC Team,In Progress,45,Investigating
INC01229,EVT01229,Malware,SOC Team,Closed,5,Resolved
INC01230,EVT01230,Phishing,Bob,In Progress,20,Mitigated
INC01231,EVT01231,Malware,Eve,Open,30,Mitigated
INC01232,EVT01232,Phishing,Analyst-2,In Progress,5,Blocked
INC01233,EVT01233,Unauthorized Access,Analyst-2,In Progress,45,Investigating
INC01234,EVT01234,Port Scan,Eve,Open,15,Blocked
INC01235,EVT01235,Phishing,SOC Team,Open,60,Resolved
INC01236,EVT01236,Malware,Analyst-2,Open,20,Blocked
INC01237,EVT01237,Port Scan,Alice,In Progress,15,Escalated
INC01238,EVT01238,Malware,Analyst-2,In Progress,5,Investigating
INC01239,EVT01239,Ransomware,Analyst-1,Closed,30,Blocked
INC01240,EVT01240,SQL Injection,Bob,In Progress,60,Escalated
INC01241,EVT01241,SQL Injection,SOC Team,Open,20,Resolved
INC01242,EVT01242,Brute Force,David,Open,5,Blocked
INC01243,EVT01243,Phishing,Eve,Closed,10,Blocked
INC01244,EVT01244,Port Scan,SOC Team,Open,20,Mitigated
INC01245,EVT01245,Brute Force,SOC Team,Closed,15,Investigating
INC01246,EVT01246,DDoS,Alice,In Progress,45,Escalated
INC01247,EVT01247,Malware,Charlie,In Progress,5,Investigating
INC01248,EVT01248,SQL Injection,Analyst-1,In Progress,15,Blocked
INC01249,EVT01249,Ransomware,Eve,In Progress,15,Escalated
INC01250,EVT01250,Brute Force,Eve,Open,20,Mitigated
INC01251,EVT01251,Unauthorized Access,Analyst-1,Closed,45,Mitigated
INC01252,EVT01252,Port Scan,Charlie,Open,30,Investigating
INC01253,EVT01253,Brute Force,SOC Team,In Progress,30,Blocked
INC01254,EVT01254,DDoS,Analyst-1,Open,20,Investigating
INC01255,EVT01255,DDoS,David,Open,60,Resolved
INC01256,EVT01256,Ransomware,David,In Progress,20,Escalated
INC01257,EVT01257,Brute Force,Bob,Closed,5,Investigating
INC01258,EVT01258,Unauthorized Access,Eve,Closed,10,Escalated
INC01259,EVT01259,DDoS,Analyst-1,Open,20,Blocked
INC01260,EVT01260,DDoS,Alice,Closed,10,Escalated
INC01261,EVT01261,Phishing,Charlie,Closed,10,Blocked
INC01262,EVT01262,SQL Injection,Analyst-1,Closed,10,Mitigated
INC01263,EVT01263,Ransomware,Alice,Closed,45,Resolved
INC01264,EVT01264,Brute Force,Charlie,In Progress,60,Blocked
INC01265,EVT01265,Unauthorized Access,Analyst-1,Closed,20,Mitigated
INC01266,EVT01266,Ransomware,Charlie,Closed,10,Resolved
INC01267,EVT01267,Ransomware,Analyst-1,Open,10,Blocked
